0.5144404332129960,3.3310344827586200
0.5324909747292420,3.5793103448275900
0.5415162454873650,2.3103448275862100
0.550792218210991,2.996221796509150
0.5769070062842630,2.796668795232010
0.5866425992779790,2.586206896551730
0.604693140794224,2.186206896551720
0.6227436823104690,3.744827586206900
0.6378415117885640,2.809972328650490
0.7310469314079420,3.0137931034482800
0.767148014440433,3.3310344827586200
1.5613718411552300,3.427586206896550
1.6335740072202200,2.131034482758620
1.651624548736460,3.5793103448275900
1.6696750902527100,5.413793103448280
1.7238267148014400,3.358620689655170
1.7599277978339300,1.9655172413793100
2.537605294825510,2.3371647509578500
2.554151624548740,2.5724137931034500
2.5564079422382700,2.1982758620689700
2.644404332129960,0.9724137931034490
2.689530685920580,1.5034482758620700
2.7527075812274400,3.1517241379310400
2.7632370637785800,2.356321839080460
2.770758122743680,2.8758620689655200
3.601083032490970,3.1931034482758600
3.6030886482150000,2.528735632183910
3.6156237464901700,2.011494252873560
3.6281588447653400,2.404214559386970
3.722172081829120,2.1886973180076600
3.7347071801042900,2.744252873563220
3.7409747292418800,2.6436781609195400
3.7815884476534300,4.2137931034482800
3.80365022061773,2.452107279693490
4.57581227436823,2.379310344827590
4.593862815884470,2.655172413793100
4.593862815884470,1.8000000000000000
4.702166064981950,2.793103448275860
4.7202166064981900,3.131034482758620
4.7382671480144400,1.5517241379310300
4.7382671480144400,3.5103448275862100
4.7382671480144400,2.793103448275860
5.550541516245490,2.4206896551724100
5.586642599277980,2.5724137931034500
5.6227436823104700,4.544827586206900
5.640794223826710,1.703448275862070
5.658844765342960,2.2413793103448300
5.73104693140794,0
5.740072202166070,3.137931034482760
6.5989771359807400,2.9789272030651300
6.651624548736460,0
6.686722823906940,3.4386973180076600
6.759927797833930,2.2827586206896600
6.761933413557960,2.969348659003830
6.787003610108300,3.1992337164751000
7.601784997994380,2.1839080459770100
7.644404332129960,3.841379310344830
7.702065784195750,2.3659003831417600
7.770758122743680,3.4413793103448300
8.745487364620940,4.2137931034482800
9.657039711191330,2.9655172413793100
9.666064981949460,1.703448275862070
9.738267148014440,2.089655172413790
